VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,           0,      -4.047818052,      -4.198524362,       -4.05588452,      -3.609067291
          0,           0,           1,      -4.939003949,      -5.056277173,      -4.906876118,      -4.489865746
          0,           0,           2,      -5.040357157,      -5.262812645,      -5.189421435,       -4.59529661
          0,           0,           3,      -5.080700303,      -5.316903771,      -5.266502665,      -4.642818272
          0,           0,           4,      -5.111734708,       -5.34978274,      -5.352592898,      -4.678307433
          0,           0,           5,        -5.1216515,      -5.322479045,      -5.402626926,      -4.689148161
          0,           0,           6,      -5.095230996,      -5.278108699,      -5.461557381,      -4.660919974
          0,           0,           7,      -5.109701263,      -5.312167625,      -5.560245567,      -4.674997983
          0,           0,           8,      -5.190673818,      -5.348136801,      -5.617547072,      -4.755806219
          0,           0,           9,      -5.264323212,      -5.348711201,      -5.657063768,      -4.830241013
          0,           0,          10,       -5.32522169,       -5.39597402,      -5.726642887,      -4.891647452
          0,           0,          11,      -5.390869467,      -5.489318528,      -5.812242053,      -4.957211771
          0,           0,          12,      -5.449201878,      -5.593234431,      -5.889526055,      -5.015124958
          0,           0,          13,      -5.496129411,      -5.705433646,      -5.947338845,      -5.061330984
          0,           0,          14,      -5.539528808,      -5.806686529,      -5.996124305,      -5.103985993
          0,           0,          15,      -5.589097954,      -5.880501402,      -6.051364203,      -5.152945375
          0,           0,          16,      -5.649568569,      -5.923601498,        -6.1081346,      -5.212962348
          0,           0,          17,      -5.716954891,      -5.941517166,      -6.170909119,      -5.280151474
          0,           0,          18,      -5.786949228,       -5.96590489,       -6.24197693,      -5.350034308
          0,           0,          19,      -5.859815448,      -6.012714658,       -6.31513065,      -5.422867937
          0,           0,          20,      -5.933656364,      -6.081489505,      -6.382092507,      -5.496758504
          0,           0,          21,      -6.006232822,      -6.161647284,       -6.43516181,      -5.569292887
          0,           0,          22,      -6.071826976,      -6.238240935,      -6.473984764,      -5.634543889
          0,           0,          23,      -6.124121646,      -6.297370521,      -6.507209517,      -5.686378591
          0,           0,          24,      -6.162725035,        -6.3393951,      -6.543359845,       -5.72484833
          0,           0,          25,      -6.196145974,      -6.374776747,      -6.584918652,       -5.75860435
          0,           0,          26,      -6.231956259,      -6.412191661,      -6.632332723,      -5.794963307
          0,           0,          27,      -6.272596528,      -6.451891618,      -6.683702093,      -5.836086323
          0,           0,          28,      -6.318065819,      -6.490801594,      -6.736171979,       -5.88181473
          0,           0,          29,      -6.367211279,      -6.526655012,       -6.78831141,      -5.931008742
          0,           0,          30,      -6.419640939,      -6.562595441,      -6.840135731,      -5.983400038
          0,           0,          31,      -6.476310849,      -6.605107363,      -6.892146134,      -6.040075122
          0,           0,          32,      -6.537539284,      -6.657878481,      -6.943597868,      -6.101420558
          0,           0,          33,      -6.601598185,      -6.719089242,      -6.992921869,      -6.165743357
          0,           0,          34,      -6.664890768,      -6.782051911,      -7.039298476,      -6.229410972
          0,           0,          35,      -6.723022473,      -6.838088641,      -7.084129053,      -6.287939576
          0,           0,          36,      -6.773284339,      -6.882767916,      -7.131081479,      -6.338546458
          0,           0,          37,      -6.816657904,      -6.919236285,      -7.183964453,      -6.382230434
          0,           0,          38,      -6.856970408,      -6.953599786,      -7.244137807,      -6.422889095
          0,           0,          39,      -6.898232185,      -6.989154423,      -7.309470404,      -6.464584118
          0,           0,          40,      -6.942527443,       -7.02471767,      -7.374707187,      -6.509388967
          0,           0,          41,      -6.989716189,      -7.056684776,      -7.434119438,      -6.557130096
          0,           0,          42,      -7.038048338,      -7.082643178,      -7.485389272,      -6.606053108
          0,           0,          43,      -7.085659642,      -7.103513238,       -7.53114756,      -6.654332281
          0,           0,          44,      -7.131667907,      -7.122158491,      -7.576318569,      -6.701153029
          0,           0,          45,      -7.176693601,      -7.140813056,      -7.624085934,      -6.747195426
          0,           0,          46,      -7.222415785,      -7.159960526,      -7.674433681,      -6.794163809
          0,           0,          47,      -7.270237332,      -7.178830854,      -7.725278716,      -6.843449847
          0,           0,          48,      -7.320413959,      -7.196522629,      -7.774384452,      -6.895288953
          0,           0,          49,      -7.371935973,      -7.212856348,      -7.821000003,      -6.948664503
          0,           0,          50,       -7.42301046,      -7.228328134,      -7.866039997,      -7.001791111
          0,           0,          51,      -7.471777035,      -7.243533424,      -7.910754166,       -7.05280959
          0,           0,          52,       -7.51703215,      -7.258681065,        -7.9553427,      -7.100482659
          0,           0,          53,      -7.558616733,      -7.273515935,      -7.998761159,      -7.144582324
          0,           0,          54,      -7.597269399,      -7.287633193,      -8.039568519,      -7.185781205
          0,           0,          55,      -7.634035881,      -7.300787583,      -8.077208019,      -7.225094999
          0,           0,          56,      -7.669710887,      -7.313079191,      -8.112523939,      -7.263322482
          0,           0,          57,      -7.704591788,      -7.324812177,      -8.147126156,      -7.300765016
          0,           0,          58,      -7.738547022,      -7.336283416,      -8.182257023,      -7.337257351
          0,           0,          59,      -7.771240546,      -7.347628336,      -8.218158179,      -7.372373218
          0,           0,          60,      -7.802357997,      -7.358826803,      -8.254223253,      -7.405662543
          0,           0,          61,      -7.831769369,      -7.369794121,      -8.289572202,       -7.43686419
          0,           0,          62,      -7.859571744,       -7.38046562,      -8.323648561,      -7.466000742
          0,           0,          63,      -7.886021536,      -7.390834141,      -8.356414242,      -7.493326832
          0,           0,          64,      -7.911413667,      -7.400937205,      -8.388127359,      -7.519183804
          0,           0,          65,      -7.935967217,      -7.410822042,      -8.418983165,      -7.543838769
          0,           0,          66,      -7.959764582,      -7.420521182,      -8.448951854,      -7.567387862
          0,           0,          67,      -7.982760968,      -7.430048915,      -8.477886835,      -7.589759722
          0,           0,          68,      -8.004855862,      -7.439411522,      -8.505743194,      -7.610808844
          0,           0,          69,      -8.025986474,      -7.448618395,      -8.532692779,      -7.630440297
          0,           0,          70,      -8.046194278,      -7.457685975,      -8.559057876,      -7.648696089
          0,           0,          71,       -8.06563059,      -7.466635175,      -8.585144806,      -7.665758971
          0,           0,          72,      -8.084504447,      -7.475486999,      -8.611108395,      -7.681882343
          0,           0,          73,       -8.10300836,      -7.484259994,      -8.636937271,      -7.697297185
          0,           0,          74,       -8.12126467,      -7.492970353,      -8.662536094,      -7.712150641
          0,           0,          75,      -8.139312093,      -7.501633297,      -8.687834599,      -7.726498141
          0,           0,          76,      -8.157131471,      -7.510263484,      -8.712837575,       -7.74033543
          0,           0,          77,      -8.174684745,      -7.518874957,      -8.737613242,      -7.753645242
          0,           0,          78,      -8.191946185,      -7.527480431,      -8.762245916,      -7.766429543
          0,           0,          79,      -8.208914097,      -7.536090662,      -8.786795089,      -7.778717862
          0,           0,          80,       -8.22560607,      -7.544714414,      -8.811286206,      -7.790558406
          0,           0,          81,      -8.242047751,      -7.553358789,       -8.83572605,      -7.802004312
          0,           0,          82,      -8.258264874,      -7.562029523,      -8.860121757,      -7.813105083
          0,           0,          83,      -8.274282298,       -7.57073122,      -8.884488036,      -7.823905894
          0,           0,          84,      -8.290127741,      -7.579467479,      -8.908841552,      -7.834451233
          0,           0,          85,      -8.305835172,      -7.588241064,      -8.933192103,      -7.844787758
          0,           0,          86,      -8.321444125,      -7.597054177,      -8.957540233,      -7.854963583
          0,           0,          87,      -8.336994692,      -7.605908777,      -8.981881854,      -7.865023822
          0,           0,          88,      -8.352520769,      -7.614806831,      -9.006215109,      -7.875005032
          0,           0,          89,      -8.368044277,      -7.623750431,      -9.030545446,      -7.884931595
          0,           0,          90,       -8.38357261,      -7.632741745,      -9.054884516,      -7.894815123
          0,           0,          91,      -8.399099914,      -7.641782891,       -9.07924393,       -7.90465681
          0,           0,          92,      -8.414611221,      -7.650875852,      -9.103628361,      -7.914451614
          0,           0,          93,      -8.430087877,      -7.660022423,      -9.128031555,      -7.924192819
          0,           0,          94,      -8.445512888,      -7.669224227,      -9.152436119,      -7.933875952
          0,           0,          95,      -8.460875067,      -7.678482778,      -9.176816028,      -7.943501341
          0,           0,          96,      -8.476171293,      -7.687799493,       -9.20113879,      -7.953074979
          0,           0,          97,       -8.49140695,      -7.697175734,      -9.225368321,      -7.962608083
          0,           0,          98,      -8.506594588,      -7.706612843,      -9.249468074,      -7.972115562
          0,           0,          99,      -8.521751276,      -7.716112113,      -9.273402223,      -7.981613883
          0,           0,         100,      -8.536895417,      -7.725674802,      -9.297138576,      -7.991118973
          0,           0,         101,      -8.552043588,       -7.73530195,      -9.320649669,      -8.000644349
          0,           0,         102,      -8.567208551,      -7.744994569,      -9.343912083,      -8.010200317
          0,           0,         103,      -8.582397734,      -7.754753511,      -9.366905042,      -8.019793387
          0,           0,         104,      -8.597613549,      -7.764579488,      -9.389606611,      -8.029426923
          0,           0,         105,      -8.612854232,      -7.774473045,      -9.411991314,      -8.039101914
          0,           0,         106,      -8.628115406,       -7.78443455,      -9.434028575,      -8.048818012
          0,           0,         107,      -8.643391982,      -7.794464209,      -9.455683233,      -8.058574619
          0,           0,         108,      -8.658679898,      -7.804562095,      -9.476917777,      -8.068371741
          0,           0,         109,      -8.673977345,      -7.814728171,       -9.49769552,      -8.078210486
          0,           0,         110,      -8.689285335,      -7.824962314,      -9.517983607,      -8.088093193
          0,           0,         111,      -8.704607488,      -7.835264355,       -9.53775575,      -8.098023193
          0,           0,         112,       -8.71994926,      -7.845634086,      -9.556993372,      -8.108004343
          0,           0,         113,      -8.735316852,      -7.856071276,      -9.575685515,      -8.118040503
          0,           0,         114,      -8.750716017,      -7.866575676,      -9.593827913,      -8.128135032
          0,           0,         115,      -8.766151005,      -7.877147002,      -9.611421176,      -8.138290404
          0,           0,         116,      -8.781624066,      -7.887784994,      -9.628468636,      -8.148508138
          0,           0,         117,      -8.797135205,      -7.898489357,      -9.644975139,      -8.158788785
          0,           0,         118,      -8.812682445,      -7.909259783,      -9.660945965,      -8.169132144
          0,           0,         119,      -8.828262436,      -7.920095947,      -9.676386921,      -8.179537558
          0,           0,         120,       -8.84387124,      -7.930997504,      -9.691304846,      -8.190004244
          0,           0,         121,      -8.859505032,       -7.94196412,      -9.705709232,       -8.20053158
          0,           0,         122,      -8.875160557,      -7.952995461,      -9.719613576,      -8.211119223
          0,           0,         123,      -8.890835483,      -7.964091199,      -9.733035969,       -8.22176719
          0,           0,         124,      -8.906528457,      -7.975251015,      -9.745999334,       -8.23247584
          0,           0,         125,      -8.922238928,      -7.986474596,      -9.758531063,       -8.24324577
          0,           0,         126,      -8.937966788,      -7.997761643,       -9.77066213,      -8.254077681
          0,           0,         127,      -8.953711952,      -8.009111864,      -9.782425748,      -8.264972229
          0,           0,         128,      -8.969473965,      -8.020524975,      -9.793855898,      -8.275929916
